class,section,title,teacherName,day,start,end
574-252-DW,1,Design Concepts for Illustration 2,Ebony Bagnall,3,1430,1730
574-252-DW,2,Design Concepts for Illustration 2,Ebony Bagnall,4,1330,1630
574-261-DW,1,Digital Colours and Textures,Sima Bonnell,5,830,1130
574-261-DW,2,Digital Colours and Textures,Sima Bonnell,5,1300,1600
574-263-DW,1,Technical Illustration 2,Raymond Urbain,2,830,1130
574-263-DW,2,Technical Illustration 2,Raymond Urbain,2,1300,1600
574-272-DW,1,Illustration Techniques 2,Joey Hesler,4,830,1230
574-272-DW,2,Illustration Techniques 2,Ebony Bagnall,2,830,1230
574-281-DW,1,3D Illustration 1,Chantelle Ebel,4,1330,1630
574-281-DW,2,3D Illustration 1,Chantelle Ebel,4,900,1200
574-434-DW,1,Expression and 3D Movement,Dong Shackleford,2,1500,1800
574-434-DW,2,Expression and 3D Movement,Dong Shackleford,3,1300,1600
574-453-DW,1,Storyboard,Drema Knapper,4,1500,1800
574-453-DW,2,Storyboard,Drema Knapper,4,830,1130
574-472-DW,1,Character Modelling,Sima Bonnell,3,900,1400
574-472-DW,2,Character Modelling,Sima Bonnell,1,900,1400
574-473-DW,1,Character Rigging,Elouise Paetzold,1,900,1300
574-473-DW,2,Character Rigging,Elouise Paetzold,3,800,1200
574-482-DW,1,"Lights, Camera and Rendering II",Rolande Vogl,1,1400,1700
574-482-DW,2,"Lights, Camera and Rendering II",Rolande Vogl,4,1500,1800
574-602-DW,1,Postproduction of Visual Effects,Maile Twersky,3,930,1230
574-602-DW,2,Postproduction of Visual Effects,Vinnie Whiteman,4,1500,1800
574-613-DW,1,Production Project,Reda Boozer,4,1500,1800
574-613-DW,2,Production Project,Vinnie Whiteman,4,1130,1430
574-636-DW,1,Character Animation II,Lauretta Townes,2,800,1200
574-636-DW,1,Character Animation II,Lauretta Townes,5,900,1000
574-636-DW,2,Character Animation II,Dong Shackleford,2,800,1300
574-691-DW,1,Career Development,Elouise Paetzold,2,1500,1530
574-691-DW,2,Career Development,Vinnie Whiteman,2,1500,1530
574-721-DW,1,Photography for Illustration,Vinnie Whiteman,5,830,1130
574-721-DW,2,Photography for Illustration,Vinnie Whiteman,5,1430,1730
585-211-DW,1,"Systems, Modeling and Creative Computation",Lynsey Grissett,2,1430,1730
585-413-DW,1,The Art of Physical Computing,Jeanmarie Greening,4,1000,1400
585-498-DW,1,Integrating Activity (IA),Lynsey Grissett,5,1000,1400
585-914-DW,1,The Art of Game Design,Lynsey Grissett,1,1000,1300
585-915-DW,1,Computer Music and Sound Art,Lynsey Grissett,3,1430,1730
585-917-DW,1,Interactive Arts: Local to Global,Jeanmarie Greening,3,1130,1430
585-923-DW,1,Tangible Media: Making Things Interactive,Jacinto Crow,5,1430,1730
589-BWA-DW,1,Imaging Technologies,Kenneth Gidley,3,1130,1430
589-BWA-DW,2,Imaging Technologies,Kenneth Gidley,4,1130,1430
602-005-50,3001,"Pratique du français, langue seconde, à l'oral et à l'écrit pour les élèves non francophones",Lisette Mazon,1,1800,2100
602-005-50,3001,"Pratique du français, langue seconde, à l'oral et à l'écrit pour les élèves non francophones",Lisette Mazon,3,1800,2100
602-006-50,40,"Pratique du français, langue seconde, à l'oral et à l'écrit pour les élèves non francophones I",Dirk Gow,2,1000,1200
602-006-50,40,"Pratique du français, langue seconde, à l'oral et à l'écrit pour les élèves non francophones I",Dirk Gow,5,1000,1200
602-006-50,3001,"Pratique du français, langue seconde, à l'oral et à l'écrit pour les élèves non francophones I",Rhoda Clevenger,3,1800,2100
602-007-50,40,"Pratique du français, langue seconde, à l'oral et à l'écrit pour les élèves non francophones II",Dirk Gow,2,1000,1200
602-007-50,40,"Pratique du français, langue seconde, à l'oral et à l'écrit pour les élèves non francophones II",Dirk Gow,5,1000,1200
602-007-50,3001,"Pratique du français, langue seconde, à l'oral et à l'écrit pour les élèves non francophones II",Lewis Sabbagh,2,1800,2100
602-008-50,1,"Mise à niveau pour Français, langue seconde de la 5e secondaire",Hubert Epperson,1,1000,1200
602-008-50,1,"Mise à niveau pour Français, langue seconde de la 5e secondaire",Hubert Epperson,3,1000,1200
602-008-50,40,"Mise à niveau pour Français, langue seconde de la 5e secondaire",Dirk Gow,2,1000,1200
602-008-50,40,"Mise à niveau pour Français, langue seconde de la 5e secondaire",Dirk Gow,5,1000,1200
602-008-50,3001,"Mise à niveau pour Français, langue seconde de la 5e secondaire",Lewis Sabbagh,1,1800,2200
602-008-50,3002,"Mise à niveau pour Français, langue seconde de la 5e secondaire",Lisette Mazon,4,1800,2200
602-008-50,3003,"Mise à niveau pour Français, langue seconde de la 5e secondaire",Ted Siebert,2,1800,2200
602-009-50,1,"Renforcement en français, langue seconde",Carroll Gallup,2,1000,1200
602-009-50,1,"Renforcement en français, langue seconde",Carroll Gallup,5,1000,1200
602-009-50,2,"Renforcement en français, langue seconde",Carroll Gallup,1,1400,1600
602-009-50,2,"Renforcement en français, langue seconde",Carroll Gallup,4,1000,1200
602-009-50,40,"Renforcement en français, langue seconde",Dirk Gow,2,1000,1200
602-009-50,40,"Renforcement en français, langue seconde",Dirk Gow,5,1000,1200
602-009-50,3001,"Renforcement en français, langue seconde",Lewis Sabbagh,1,1800,2200
602-009-50,3002,"Renforcement en français, langue seconde",Lisette Mazon,4,1800,2200
602-009-50,3003,"Renforcement en français, langue seconde",Ted Siebert,2,1800,2200
602-009-50,6001,"Renforcement en français, langue seconde",Johnson Hulin,2,1330,1630
602-010-50,40,"Initiation au français, langue seconde",Dirk Gow,2,1000,1200
602-010-50,40,"Initiation au français, langue seconde",Dirk Gow,5,1000,1200
602-011-50,40,"Initiation au français, langue seconde",Dirk Gow,2,1000,1200
602-011-50,40,"Initiation au français, langue seconde",Dirk Gow,5,1000,1200
602-011-50,3001,"Initiation au français, langue seconde",Rhoda Clevenger,2,1800,2100
602-011-50,3001,"Initiation au français, langue seconde",Rhoda Clevenger,4,1800,2100
602-100-MQ,1,Basic French,Raelene Toro,3,1130,1300
602-100-MQ,1,Basic French,Raelene Toro,5,1130,1300
602-100-MQ,2,Basic French,Raelene Toro,2,1000,1130
602-100-MQ,2,Basic French,Raelene Toro,5,1000,1130
602-100-MQ,3,Basic French,Josie Uhlig,2,1430,1600
602-100-MQ,3,Basic French,Josie Uhlig,4,1430,1600
602-100-MQ,4,Basic French,Josie Uhlig,1,1600,1730
602-100-MQ,4,Basic French,Josie Uhlig,3,1600,1730
602-100-MQ,5,Basic French,Taisha Agarwal,3,1300,1430
602-100-MQ,5,Basic French,Taisha Agarwal,5,1300,1430
602-100-MQ,6,Basic French,Taisha Agarwal,2,830,1000
602-100-MQ,6,Basic French,Taisha Agarwal,5,830,1000
602-100-MQ,3001,Basic French,Margarette Reinoso,1,1800,2100
602-100-MQ,3002,Basic French,Lisette Mazon,2,1800,2100
602-100-MQ,3003,Basic French,Kathlene Sterns,1,1800,2100
602-100-MQ,6001,Basic French,Johnson Hulin,2,1330,1630
602-101-MQ,1,French Language and Communication,Leonila Woll,1,830,1000
602-101-MQ,1,French Language and Communication,Leonila Woll,3,830,1000
602-101-MQ,2,French Language and Communication,Josie Uhlig,2,1600,1730
602-101-MQ,2,French Language and Communication,Josie Uhlig,4,1600,1730
602-101-MQ,3,French Language and Communication,Clayton Mains,2,1430,1600
602-101-MQ,3,French Language and Communication,Clayton Mains,4,1430,1600
602-101-MQ,4,French Language and Communication,Josie Uhlig,3,1130,1300
602-101-MQ,4,French Language and Communication,Josie Uhlig,5,1130,1300
602-101-MQ,5,French Language and Communication,Leonora Silvis,1,1430,1600
602-101-MQ,5,French Language and Communication,Leonora Silvis,3,1430,1600
602-101-MQ,6,French Language and Communication,Machelle Mckeen,2,1300,1430
602-101-MQ,6,French Language and Communication,Machelle Mckeen,4,1300,1430
602-101-MQ,7,French Language and Communication,Gudrun Winrow,3,1300,1430
602-101-MQ,7,French Language and Communication,Gudrun Winrow,5,1300,1430
602-101-MQ,8,French Language and Communication,Raelene Toro,2,830,1000
602-101-MQ,8,French Language and Communication,Raelene Toro,5,830,1000
602-101-MQ,9,French Language and Communication,Leonora Silvis,1,1000,1130
602-101-MQ,9,French Language and Communication,Leonora Silvis,3,1000,1130
602-101-MQ,10,French Language and Communication,Leonila Woll,2,1130,1300
602-101-MQ,10,French Language and Communication,Leonila Woll,4,1130,1300
602-101-MQ,11,French Language and Communication,Brett Galeana,1,1600,1730
602-101-MQ,11,French Language and Communication,Brett Galeana,3,1600,1730
602-101-MQ,3001,French Language and Communication,Ted Siebert,1,1800,2100
602-101-MQ,3002,French Language and Communication,Myra Treece,1,1800,2100
602-102-MQ,1,French Language and Culture,Cecil Remigio,1,1130,1300
602-102-MQ,1,French Language and Culture,Cecil Remigio,4,830,1000
602-102-MQ,2,French Language and Culture,Maryjane Finney,1,1000,1130
602-102-MQ,2,French Language and Culture,Maryjane Finney,3,1000,1130
602-102-MQ,3,French Language and Culture,Maryjane Finney,3,1300,1430
602-102-MQ,3,French Language and Culture,Maryjane Finney,5,1300,1430
602-102-MQ,4,French Language and Culture,Cecil Remigio,1,1430,1600
602-102-MQ,4,French Language and Culture,Cecil Remigio,3,1430,1600
602-102-MQ,5,French Language and Culture,Fidelia Husted,3,1130,1300
602-102-MQ,5,French Language and Culture,Fidelia Husted,5,1130,1300
602-102-MQ,6,French Language and Culture,Leonila Woll,2,1430,1600
602-102-MQ,6,French Language and Culture,Leonila Woll,4,1430,1600
602-102-MQ,7,French Language and Culture,Anthony Klahn,1,1130,1300
602-102-MQ,7,French Language and Culture,Anthony Klahn,4,830,1000
602-102-MQ,8,French Language and Culture,Anthony Klahn,2,830,1000
602-102-MQ,8,French Language and Culture,Anthony Klahn,5,830,1000
602-102-MQ,9,French Language and Culture,Willette Sala,2,1000,1130
602-102-MQ,9,French Language and Culture,Willette Sala,5,1000,1130
602-102-MQ,10,French Language and Culture,Willette Sala,2,1600,1730
602-102-MQ,10,French Language and Culture,Willette Sala,4,1600,1730
602-102-MQ,11,French Language and Culture,Emery Estridge,1,830,1000
602-102-MQ,11,French Language and Culture,Emery Estridge,3,830,1000
602-102-MQ,12,French Language and Culture,Suzette Altman,2,1130,1300
602-102-MQ,12,French Language and Culture,Suzette Altman,4,1130,1300
602-102-MQ,13,French Language and Culture,Lashawn Edmunds,2,1430,1600
602-102-MQ,13,French Language and Culture,Lashawn Edmunds,4,1430,1600
602-102-MQ,3001,French Language and Culture,Ted Siebert,3,1800,2100
602-102-MQ,3002,French Language and Culture,Myra Treece,4,1800,2100
602-102-MQ,3003,French Language and Culture,Myra Treece,3,1800,2100
602-102-MQ,6001,French Language and Culture,Johnson Hulin,2,1330,1630
602-103-MQ,1,French Culture and Literature,Cecil Remigio,2,830,1000
602-103-MQ,1,French Culture and Literature,Cecil Remigio,5,830,1000
602-103-MQ,2,French Culture and Literature,Rosenda Kettler,3,1300,1430
602-103-MQ,2,French Culture and Literature,Rosenda Kettler,5,1300,1430
602-103-MQ,3,French Culture and Literature,Noe Netto,2,1600,1730
602-103-MQ,3,French Culture and Literature,Noe Netto,4,1600,1730
602-103-MQ,4,French Culture and Literature,Lilliam Chenard,1,1300,1430
602-103-MQ,4,French Culture and Literature,Lilliam Chenard,4,1000,1130
602-103-MQ,5,French Culture and Literature,Rosenda Kettler,1,1130,1300
602-103-MQ,5,French Culture and Literature,Rosenda Kettler,4,830,1000
602-103-MQ,6,French Culture and Literature,Cecil Remigio,1,1000,1130
602-103-MQ,6,French Culture and Literature,Cecil Remigio,3,1000,1130
602-103-MQ,7,French Culture and Literature,Suzette Altman,1,1600,1730
602-103-MQ,7,French Culture and Literature,Suzette Altman,3,1600,1730
602-103-MQ,8,French Culture and Literature,Anastasia Wehner,3,1130,1300
602-103-MQ,8,French Culture and Literature,Anastasia Wehner,5,1130,1300
602-103-MQ,9,French Culture and Literature,Suzette Altman,2,1430,1600
602-103-MQ,9,French Culture and Literature,Suzette Altman,4,1430,1600
602-103-MQ,3001,French Culture and Literature,Ted Siebert,4,1800,2100
602-413-DW,1,Questions d'identite,Leonora Silvis,1,1300,1430
602-413-DW,1,Questions d'identite,Leonora Silvis,4,1000,1130
602-BXB-DW,1,Comprendre et s'exprimer mieux,Alvina Kaczmarski,2,1300,1430
602-BXB-DW,1,Comprendre et s'exprimer mieux,Alvina Kaczmarski,4,1300,1430
602-BXB-DW,2,Comprendre et s'exprimer mieux,Hubert Epperson,2,1300,1430
602-BXB-DW,2,Comprendre et s'exprimer mieux,Hubert Epperson,4,1300,1430
602-BXB-DW,3,Comprendre et s'exprimer mieux,Alvina Kaczmarski,2,1000,1130
602-BXB-DW,3,Comprendre et s'exprimer mieux,Alvina Kaczmarski,5,1000,1130
602-BXB-DW,4,Comprendre et s'exprimer mieux,Ted Siebert,1,1600,1730
602-BXB-DW,4,Comprendre et s'exprimer mieux,Ted Siebert,3,1600,1730
602-BXB-DW,5,Comprendre et s'exprimer mieux,Alvina Kaczmarski,1,1300,1430
602-BXB-DW,5,Comprendre et s'exprimer mieux,Alvina Kaczmarski,4,1000,1130
602-BXB-DW,6,Comprendre et s'exprimer mieux,Taisha Agarwal,1,830,1000
602-BXB-DW,6,Comprendre et s'exprimer mieux,Taisha Agarwal,3,830,1000
602-BXB-DW,7,Comprendre et s'exprimer mieux,Hubert Epperson,2,1600,1730
602-BXB-DW,7,Comprendre et s'exprimer mieux,Hubert Epperson,4,1600,1730
602-BXB-DW,8,Comprendre et s'exprimer mieux,Taisha Agarwal,1,1430,1600
602-BXB-DW,8,Comprendre et s'exprimer mieux,Taisha Agarwal,3,1430,1600
602-BXB-DW,9,Comprendre et s'exprimer mieux,Raelene Toro,1,830,1000
602-BXB-DW,9,Comprendre et s'exprimer mieux,Raelene Toro,3,830,1000
602-BXB-DW,3001,Comprendre et s'exprimer mieux,Margarette Reinoso,2,1800,2100
602-BXB-DW,3002,Comprendre et s'exprimer mieux,Kathlene Sterns,4,1800,2100
602-BXD-DW,1,Visions actuelles,Shawn Castile,2,1130,1300
602-BXD-DW,1,Visions actuelles,Shawn Castile,4,1130,1300
602-BXD-DW,2,Visions actuelles,Tova Bamburg,2,1130,1300
602-BXD-DW,2,Visions actuelles,Tova Bamburg,4,1130,1300
602-BXD-DW,3,Visions actuelles,Tova Bamburg,1,1300,1430
602-BXD-DW,3,Visions actuelles,Tova Bamburg,4,1000,1130
602-BXD-DW,40,Visions actuelles,Shawn Castile,2,830,1000
602-BXD-DW,40,Visions actuelles,Shawn Castile,5,830,1000
602-BXD-DW,3001,Visions actuelles,Ashely Tavernier,4,1800,2100
602-BXF-DW,1,Aspects de la science et des techniques,Suzette Altman,1,830,1000
602-BXF-DW,1,Aspects de la science et des techniques,Suzette Altman,3,830,1000
602-BXF-DW,2,Aspects de la science et des techniques,Lashawn Edmunds,2,1000,1130
602-BXF-DW,2,Aspects de la science et des techniques,Lashawn Edmunds,5,1000,1130
602-BXF-DW,3,Aspects de la science et des techniques,Lashawn Edmunds,2,1300,1430
602-BXF-DW,3,Aspects de la science et des techniques,Lashawn Edmunds,4,1300,1430
602-BXF-DW,40,Aspects de la science et des techniques,Shawn Castile,2,830,1000
602-BXF-DW,40,Aspects de la science et des techniques,Shawn Castile,5,830,1000
602-BXF-DW,3001,Aspects de la science et des techniques,Ashely Tavernier,4,1800,2100
602-BXG-DW,1,Actualités des sciences humaines,Anastasia Wehner,2,1300,1430
602-BXG-DW,1,Actualités des sciences humaines,Anastasia Wehner,4,1300,1430
602-BXG-DW,2,Actualités des sciences humaines,Leonila Woll,1,1130,1300
602-BXG-DW,2,Actualités des sciences humaines,Leonila Woll,4,830,1000
602-BXG-DW,3,Actualités des sciences humaines,Anthony Klahn,2,1300,1430
602-BXG-DW,3,Actualités des sciences humaines,Anthony Klahn,4,1300,1430
602-BXG-DW,4,Actualités des sciences humaines,Anthony Klahn,2,1000,1130
602-BXG-DW,4,Actualités des sciences humaines,Anthony Klahn,5,1000,1130
602-BXG-DW,5,Actualités des sciences humaines,Brett Galeana,1,1430,1600
602-BXG-DW,5,Actualités des sciences humaines,Brett Galeana,3,1430,1600
602-BXG-DW,6,Actualités des sciences humaines,Anastasia Wehner,1,1600,1730
602-BXG-DW,6,Actualités des sciences humaines,Anastasia Wehner,3,1600,1730
602-BXG-DW,40,Actualités des sciences humaines,Shawn Castile,2,830,1000
602-BXG-DW,40,Actualités des sciences humaines,Shawn Castile,5,830,1000
602-BXG-DW,3001,Actualités des sciences humaines,Ashely Tavernier,4,1800,2100
602-BXJ-DW,1,Regards sur la science et les techniques,Machelle Mckeen,2,1000,1130
602-BXJ-DW,1,Regards sur la science et les techniques,Machelle Mckeen,5,1000,1130
602-BXJ-DW,2,Regards sur la science et les techniques,Machelle Mckeen,1,830,1000
602-BXJ-DW,2,Regards sur la science et les techniques,Machelle Mckeen,3,830,1000
602-BXJ-DW,3,Regards sur la science et les techniques,Carroll Gallup,1,830,1000
602-BXJ-DW,3,Regards sur la science et les techniques,Carroll Gallup,3,830,1000
602-BXJ-DW,4,Regards sur la science et les techniques,Cecil Remigio,3,1130,1300
602-BXJ-DW,4,Regards sur la science et les techniques,Cecil Remigio,5,1130,1300
602-BXJ-DW,5,Regards sur la science et les techniques,Fidelia Husted,3,1300,1430
602-BXJ-DW,5,Regards sur la science et les techniques,Fidelia Husted,5,1300,1430
602-BXJ-DW,40,Regards sur la science et les techniques,Monique Kugler,2,1430,1600
602-BXJ-DW,40,Regards sur la science et les techniques,Monique Kugler,4,1430,1600
602-BXJ-DW,3001,Regards sur la science et les techniques,Lewis Sabbagh,3,1800,2100
602-BXJ-DW,3002,Regards sur la science et les techniques,Kathlene Sterns,3,1800,2100
602-BXK-DW,1,Regards sur les sciences humaines,Willette Sala,1,1430,1600
602-BXK-DW,1,Regards sur les sciences humaines,Willette Sala,3,1430,1600
602-BXK-DW,2,Regards sur les sciences humaines,Willette Sala,1,1000,1130
602-BXK-DW,2,Regards sur les sciences humaines,Willette Sala,3,1000,1130
602-BXK-DW,3,Regards sur les sciences humaines,Monique Kugler,1,1430,1600
602-BXK-DW,3,Regards sur les sciences humaines,Monique Kugler,3,1430,1600
602-BXK-DW,4,Regards sur les sciences humaines,Monique Kugler,2,1600,1730
602-BXK-DW,4,Regards sur les sciences humaines,Monique Kugler,4,1600,1730
602-BXK-DW,5,Regards sur les sciences humaines,Dirk Gow,2,1300,1430
602-BXK-DW,5,Regards sur les sciences humaines,Dirk Gow,4,1300,1430
602-BXK-DW,6,Regards sur les sciences humaines,Dirk Gow,2,830,1000
602-BXK-DW,6,Regards sur les sciences humaines,Dirk Gow,5,830,1000
602-BXK-DW,7,Regards sur les sciences humaines,Lashawn Edmunds,1,1130,1300
602-BXK-DW,7,Regards sur les sciences humaines,Lashawn Edmunds,4,830,1000
602-BXK-DW,40,Regards sur les sciences humaines,Monique Kugler,2,1430,1600
602-BXK-DW,40,Regards sur les sciences humaines,Monique Kugler,4,1430,1600
602-BXK-DW,3001,Regards sur les sciences humaines,Lewis Sabbagh,3,1800,2100
602-BXK-DW,3002,Regards sur les sciences humaines,Kathlene Sterns,3,1800,2100
602-BXN-DW,1,Découvertes et création,Noe Netto,2,1130,1300
602-BXN-DW,1,Découvertes et création,Noe Netto,4,1130,1300
602-BXN-DW,2,Découvertes et création,Noe Netto,1,1300,1430
602-BXN-DW,2,Découvertes et création,Noe Netto,4,1000,1130
602-BXN-DW,40,Découvertes et création,Emery Estridge,3,1130,1300
602-BXN-DW,40,Découvertes et création,Emery Estridge,5,1130,1300
602-BXN-DW,41,Découvertes et création,Emery Estridge,1,1130,1300
602-BXN-DW,41,Découvertes et création,Emery Estridge,4,830,1000
602-BXN-DW,3001,Découvertes et création,Kathlene Sterns,2,1800,2100
602-BXU-DW,1,Les sciences humaines en français,Rosenda Kettler,1,830,1000
602-BXU-DW,1,Les sciences humaines en français,Rosenda Kettler,3,830,1000
602-BXU-DW,2,Les sciences humaines en français,Rosenda Kettler,1,1430,1600
602-BXU-DW,2,Les sciences humaines en français,Rosenda Kettler,3,1430,1600
602-BXU-DW,3,Les sciences humaines en français,Lilliam Chenard,1,1430,1600
602-BXU-DW,3,Les sciences humaines en français,Lilliam Chenard,3,1430,1600
602-BXU-DW,4,Les sciences humaines en français,Lilliam Chenard,2,1300,1430
602-BXU-DW,4,Les sciences humaines en français,Lilliam Chenard,4,1300,1430
602-BXU-DW,5,Les sciences humaines en français,Lilliam Chenard,3,1300,1430
602-BXU-DW,5,Les sciences humaines en français,Lilliam Chenard,5,1300,1430
602-BXU-DW,40,Les sciences humaines en français,Emery Estridge,3,1130,1300
602-BXU-DW,40,Les sciences humaines en français,Emery Estridge,5,1130,1300
602-BXU-DW,41,Les sciences humaines en français,Emery Estridge,1,1130,1300
602-BXU-DW,41,Les sciences humaines en français,Emery Estridge,4,830,1000
602-BXU-DW,3001,Les sciences humaines en français,Kathlene Sterns,2,1800,2100
602-BXY-DW,1,En marge des mots,Leonora Silvis,2,1130,1300
602-BXY-DW,1,En marge des mots,Leonora Silvis,4,1130,1300
602-BXY-DW,2,En marge des mots,Monique Kugler,2,1130,1300
602-BXY-DW,2,En marge des mots,Monique Kugler,4,1130,1300
602-BXY-DW,3,En marge des mots,Monique Kugler,1,1300,1430
602-BXY-DW,3,En marge des mots,Monique Kugler,4,1000,1130
602-BXY-DW,40,En marge des mots,Monique Kugler,2,1430,1600
602-BXY-DW,40,En marge des mots,Monique Kugler,4,1430,1600
602-BXY-DW,3001,En marge des mots,Lewis Sabbagh,3,1800,2100
602-BXY-DW,3002,En marge des mots,Kathlene Sterns,3,1800,2100
602-BXZ-DW,1,Le français des sciences et techniques,Maryjane Finney,1,830,1000
602-BXZ-DW,1,Le français des sciences et techniques,Maryjane Finney,3,830,1000
602-BXZ-DW,2,Le français des sciences et techniques,Maryjane Finney,2,1000,1130
602-BXZ-DW,2,Le français des sciences et techniques,Maryjane Finney,5,1000,1130
602-BXZ-DW,3,Le français des sciences et techniques,Anastasia Wehner,2,1000,1130
602-BXZ-DW,3,Le français des sciences et techniques,Anastasia Wehner,5,1000,1130
602-BXZ-DW,40,Le français des sciences et techniques,Emery Estridge,3,1130,1300
602-BXZ-DW,40,Le français des sciences et techniques,Emery Estridge,5,1130,1300
602-BXZ-DW,41,Le français des sciences et techniques,Emery Estridge,1,1130,1300
602-BXZ-DW,41,Le français des sciences et techniques,Emery Estridge,4,830,1000
602-BXZ-DW,3001,Le français des sciences et techniques,Kathlene Sterns,2,1800,2100
603-001-50,1,Remedial Activities for Secondary V English Language Arts,Cesar Amison,2,800,1000
603-001-50,1,Remedial Activities for Secondary V English Language Arts,Cesar Amison,5,800,1000
603-001-50,3001,Remedial Activities for Secondary V English Language Arts,Charolette Kampf,1,1800,2200
603-001-50,3002,Remedial Activities for Secondary V English Language Arts,Yasmin Tepper,4,1800,2200
603-101-MQ,1,Introduction to College English,Eloy Vice,1,1400,1600
603-101-MQ,1,Introduction to College English,Eloy Vice,4,1000,1200
603-101-MQ,2,Introduction to College English,Lucrecia Lowry,2,1200,1400
603-101-MQ,2,Introduction to College English,Lucrecia Lowry,4,1200,1400
603-101-MQ,3,Introduction to College English,Lucrecia Lowry,2,1400,1600
603-101-MQ,3,Introduction to College English,Lucrecia Lowry,4,1400,1600
603-101-MQ,21,Introduction to College English,Winford Halpern,2,1600,1800
603-101-MQ,21,Introduction to College English,Winford Halpern,4,1600,1800
603-101-MQ,22,Introduction to College English,Cesar Amison,1,800,1000
603-101-MQ,22,Introduction to College English,Cesar Amison,3,800,1000
603-101-MQ,23,Introduction to College English,Cesar Amison,1,1000,1200
603-101-MQ,23,Introduction to College English,Cesar Amison,3,1000,1200
603-101-MQ,24,Introduction to College English,Nelly Raymo,1,1400,1600
603-101-MQ,24,Introduction to College English,Nelly Raymo,4,1000,1200
603-101-MQ,51,Introduction to College English,Eusebio Leer,1,800,1000
603-101-MQ,51,Introduction to College English,Eusebio Leer,3,800,1000
603-101-MQ,52,Introduction to College English,Joel Kulikowski,1,1400,1600
603-101-MQ,52,Introduction to College English,Joel Kulikowski,4,1000,1200
603-101-MQ,53,Introduction to College English,Jermaine Krings,2,1600,1800
603-101-MQ,53,Introduction to College English,Jermaine Krings,4,1600,1800
603-101-MQ,54,Introduction to College English,Abe Hopp,1,1600,1800
603-101-MQ,54,Introduction to College English,Abe Hopp,3,1600,1800
603-101-MQ,3001,Introduction to College English,Chantel Sholar,3,1800,2200
603-101-MQ,3002,Introduction to College English,Chantel Sholar,2,1800,2200
603-101-MQ,3003,Introduction to College English,Yasmin Tepper,2,1800,2200
603-101-MQ,3004,Introduction to College English,Yasmin Tepper,3,1800,2200
603-101-MQ,3005,Introduction to College English,Anabel Farley,4,1800,2200
603-101-MQ,3006,Introduction to College English,Honey Loving,2,1800,2200
603-101-MQ,3007,Introduction to College English,Brittanie Bohland,3,1800,2200
603-101-MQ,3008,Introduction to College English,Georgene Metayer,2,1800,2200
603-101-MQ,3009,Introduction to College English,Ermelinda Toole,1,1800,2200
603-101-MQ,3010,Introduction to College English,Ermelinda Toole,2,1800,2200
603-102-MQ,1,Literary Genres,Shawna Sande,2,1200,1400
603-102-MQ,1,Literary Genres,Shawna Sande,4,1200,1400
603-102-MQ,2,Literary Genres,Nia Letarte,1,1200,1400
603-102-MQ,2,Literary Genres,Nia Letarte,4,800,1000
603-102-MQ,3,Literary Genres,Mittie Parkey,1,1600,1800
603-102-MQ,3,Literary Genres,Mittie Parkey,3,1600,1800
603-102-MQ,4,Literary Genres,Mittie Parkey,1,1000,1200
603-102-MQ,4,Literary Genres,Mittie Parkey,3,1000,1200
603-102-MQ,5,Literary Genres,Rochell Tedrick,2,1400,1600
603-102-MQ,5,Literary Genres,Rochell Tedrick,4,1400,1600
603-102-MQ,6,Literary Genres,Eusebio Leer,3,1200,1400
603-102-MQ,6,Literary Genres,Eusebio Leer,5,1200,1400
603-102-MQ,7,Literary Genres,Eusebio Leer,2,800,1000
603-102-MQ,7,Literary Genres,Eusebio Leer,5,800,1000
603-102-MQ,8,Literary Genres,Marguerite Schnee,1,1000,1200
603-102-MQ,8,Literary Genres,Marguerite Schnee,3,1000,1200
603-102-MQ,9,Literary Genres,Marguerite Schnee,3,1200,1400
603-102-MQ,9,Literary Genres,Marguerite Schnee,5,1200,1400
603-102-MQ,10,Literary Genres,Emmanuel Euell,1,1000,1200
603-102-MQ,10,Literary Genres,Emmanuel Euell,3,1000,1200
603-102-MQ,11,Literary Genres,Janeen Destefano,1,800,1000
603-102-MQ,11,Literary Genres,Janeen Destefano,3,800,1000
603-102-MQ,12,Literary Genres,Janeen Destefano,1,1200,1400
603-102-MQ,12,Literary Genres,Janeen Destefano,4,800,1000
603-102-MQ,13,Literary Genres,Ned Sherrick,2,1000,1200
603-102-MQ,13,Literary Genres,Ned Sherrick,5,1000,1200
603-102-MQ,14,Literary Genres,Rochell Tedrick,2,1600,1800
603-102-MQ,14,Literary Genres,Rochell Tedrick,4,1600,1800
603-102-MQ,15,Literary Genres,Catheryn Marable,1,800,1000
603-102-MQ,15,Literary Genres,Catheryn Marable,3,800,1000
603-102-MQ,16,Literary Genres,Jorge Ruddell,2,1000,1200
603-102-MQ,16,Literary Genres,Jorge Ruddell,5,1000,1200
603-102-MQ,17,Literary Genres,Carola Freire,1,1400,1600
603-102-MQ,17,Literary Genres,Carola Freire,4,1000,1200
603-102-MQ,18,Literary Genres,Kerri Steinhoff,1,1600,1800
603-102-MQ,18,Literary Genres,Kerri Steinhoff,3,1600,1800
603-102-MQ,19,Literary Genres,Soo Mcquinn,3,1200,1400
603-102-MQ,19,Literary Genres,Soo Mcquinn,5,1200,1400
603-102-MQ,20,Literary Genres,Lieselotte Mackay,2,800,1000
603-102-MQ,20,Literary Genres,Lieselotte Mackay,5,800,1000
